stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PG112,PG112,Parada 3 / Paradero 19 Santa Rosa,-33.5251779323,-70.6360621179,
PG113,PG113,Parada 1 / Paradero 2 Santa Rosa,-33.5277930023,-70.6357426906,
PG110,PG110,Galvarino / Venancia Leiva,-33.558144824,-70.6330940781,
PG111,PG111,Parada 1 / Paradero 18 Santa Rosa,-33.5201293868,-70.6366211192,
PG116,PG116,Parada 8 / (M) Santa Rosa,-33.5418091113,-70.6341859644,
PG117,PG117,Parada 1 / Paradero 28 Santa Rosa,-33.5511565343,-70.6326395412,
PG114,PG114,Parada 3 / Paradero 22 Santa Rosa,-33.5327225234,-70.6350316876,
PG115,PG115,Parada 3 / Paradero 23 Santa Rosa,-33.5370602823,-70.6346337262,
PG118,PG118,Parada 1 / Paradero 31 Santa Rosa,-33.5654201074,-70.6304403683,
PG119,PG119,Parada 1 / Facultad De Agronomía,-33.5693848554,-70.6302129455,
PI670,PI670,Los Copihues / Félix Margoz,-33.490225468,-70.7160939592,
PI673,PI673,Piloto Acevedo / Las Rosas,-33.4860219364,-70.7039822877,
PE330,PE330,Millaray / Tegualda,-33.5626124906,-70.5879383687,
PJ627,PJ627,Parada 1 / (M) Barrancas,-33.4530277887,-70.7391040864,
PI1099,PI1099,José L. Infante / Parque Sur,-33.5618578753,-70.7754260495,
PI1098,PI1098,Puerto Yungay / Parque Sur,-33.5643678356,-70.7763170993,
PI1097,PI1097,Lago Carezza / Parque Sur,-33.5666821053,-70.7774401046,
PI1096,PI1096,Puerto Yungay / Parque Sur,-33.564265776,-70.7767175548,
PI1095,PI1095,Parque Sur / Alc. José L. Infante,-33.5617171586,-70.7758372289,
PI1094,PI1094,José L. Infante / Jorge Andrés Guerra,-33.5602998476,-70.7806615899,
PI1093,PI1093,José L. Infante / Jorge Andrés Guerra,-33.5582531628,-70.7791498553,
PI1091,PI1091,Av. 5 De Abril / Primera Transversal,-33.5101573143,-70.7531970019,
PI1090,PI1090,Capitán Viel / Primera Transversal,-33.507976069,-70.7530679594,
PC18,PC18,Ucinf,-33.4288848726,-70.6102709862,
PC19,PC19,Instituto Luis Campino,-33.426903528,-70.6110011335,
PC14,PC14,Parada 4 / Plaza Pedro De Valdivia,-33.4378870443,-70.6074650301,
PC15,PC15,Av. Pocuro / Av. Pedro De Valdivia,-33.4363146397,-70.6079354496,
PC16,PC16,Biarritz / Av. Pedro De Valdivia,-33.4338573211,-70.6086586422,
PC17,PC17,Parada 2 / Muni. Providencia,-33.4316479366,-70.6093174293,
PC10,PC10,The Kent School,-33.4425199112,-70.6066813096,
PC11,PC11,Pedro L. Ferrer / Av. Pedro De Valdivia,-33.4453134254,-70.6062222691,
PC12,PC12,The Kent School,-33.4431982878,-70.6064294045,
PC13,PC13,Bustos / Av. Pedro De Valdivia,-33.4404343257,-70.6069183413,
PH704,PH704,Central / Pdte. Frei Montalva,-33.5195446855,-70.6953926607,
PJ738,PJ738,Av. La Estrella / Río Douro,-33.4190598703,-70.7528618063,
PJ735,PJ735,Escuela Violeta Parra,-33.4187592999,-70.7527595175,
PJ734,PJ734,T. Antártico / Av. Las Torres,-33.4469536595,-70.7310501722,
PJ737,PJ737,Diag. Reny / Río Douro,-33.4194009027,-70.7557647134,
PJ736,PJ736,Río Loa / Río Douro,-33.4190471468,-70.7543547378,
PJ731,PJ731,Los Copihues / Av. Las Torres,-33.4391606225,-70.7310207757,
PJ733,PJ733,Av. San Pablo / Av. Las Torres,-33.4443973163,-70.7310682267,
PJ732,PJ732,Los Crisantemos / Av. Las Torres,-33.4419415376,-70.7311821887,
PI1350,PI1350,Pdte. Balmaceda / Av. 4 Poniente,-33.5387626686,-70.7860936114,
PF649,PF649,Domingo Tocornal / Central,-33.604278363,-70.5851747297,
PD1418,PD1418,Huapi / Talinay,-33.4586082264,-70.5389065361,
PA619,PA619,Maule / Av. Portugal,-33.4652519598,-70.6310579619,
PA618,PA618,Miguel L. Prado / Av. Portugal,-33.4624069534,-70.6318470336,
PF645,PF645,Tocornal Grez / Av. Ernesto Alvear,-33.6062082064,-70.5801389016,
PA616,PA616,Compañía / Maipú,-33.4413250358,-70.6762900311,
PA615,PA615,Av. 10 De Julio / Fray Camilo Henríquez,-33.4518420909,-70.6332409851,
PF646,PF646,Coquimbo / Av. Ernesto Alvear,-33.6068384063,-70.5819722491,
PA613,PA613,Coquimbo / Santa Elena,-33.4536930325,-70.6317389472,
PF640,PF640,Tte. Bello / Central,-33.6057597478,-70.5851557179,
PA611,PA611,Santa Elvira / Santa Elena,-33.4581489599,-70.6304779824,
PF642,PF642,Coquimbo / Av. Ernesto Alvear,-33.607562973,-70.5825394601,
PI428,PI428,Del Rey / Av. Nueva San Martín,-33.5247135776,-70.7709782133,
PI429,PI429,Av. El Olimpo / Av. Nueva San Martín,-33.5244776448,-70.7752055731,
PI1353,PI1353,Parada 2 / N. O'Higgins - Pajaritos,-33.5242387716,-70.7571546388,
PI420,PI420,Parada 1 / R. Ayala - Pajaritos,-33.5137425579,-70.7573603954,
PI1540,PI1540,Lugo / Santa Rosa,-33.4812597866,-70.7392346025,
PI422,PI422,Parada 1 / F. Riesco - Pajaritos,-33.5185898705,-70.7573110463,
PI423,PI423,Parada 1 / V. Reyes - Pajaritos,-33.5227492007,-70.7572680284,
PI424,PI424,San Ramón / Nueva O´Higgins,-33.5239296961,-70.7579128385,
PI425,PI425,Santa Elena / Nueva O´Higgins,-33.5239339456,-70.7621057805,
PI426,PI426,Av. Nueva San Martín / Santa Elena,-33.5251631932,-70.763131194,
PI1546,PI1546,El Labrador / Av. 4 Poniente,-33.5487242027,-70.7671105167,
PE500,PE500,Orompello / Diagonal Santa Irene,-33.5193347847,-70.5653504154,
PH779,PH779,Pintor Velázquez / Benozzo Gozzoli,-33.5068368509,-70.6289455835,
PB1039,PB1039,Santa Rosa De H. / Pedro Fontova,-33.356160465,-70.6703042913,
PB708,PB708,Av. Pdte. Frei M. / Puerto Montt,-33.391942996,-70.6891457694,
PB709,PB709,1 Poniente / Av. Zapadores,-33.3891694199,-70.6868066776,
PB704,PB704,Pje. Los Azahares / Fresia,-33.3902399868,-70.6952555741,
PB705,PB705,Arica / Fresia,-33.3919499088,-70.694788867,
PB706,PB706,Los Changos / Fresia,-33.3931857231,-70.6943960458,
PB707,PB707,Camino Lo Ruiz / Puerto Montt,-33.3938710582,-70.6913265015,
PB700,PB700,Las Margaritas / Av. Apóstol Santiago,-33.3902103507,-70.6990769193,
PB701,PB701,Costa Rica / Av. Apóstol Santiago,-33.3878259692,-70.697967215,
PB702,PB702,Fresia / Av. Apóstol Santiago,-33.3858838815,-70.6969527061,
PB703,PB703,México / Fresia,-33.3883434173,-70.6959112849,
PJ559,PJ559,Yolanda / Neptuno,-33.4418994862,-70.722910848,
PD31,PD31,Calle Nueva / Exequiel Fernández,-33.5036681786,-70.6031375223,
PJ888,PJ888,Av. San Pablo / Federico Errázuriz,-33.4422376076,-70.7639117682,
PD30,PD30,Claudio Arrau / Exequiel Fernández,-33.5078526411,-70.6039530842,
PJ551,PJ551,Guzmán Cruchaga / Av. La Travesía,-33.4578193731,-70.74189689,
PJ882,PJ882,Pardo Villalón / Av. Dorsal,-33.451009314,-70.7167882342,
PJ881,PJ881,Caleta Iquique / Av. Dorsal,-33.4508644049,-70.715582314,
PJ552,PJ552,Los Tucanes / Av. La Travesía,-33.458353951,-70.7390335727,
PJ887,PJ887,Lucero / Federico Errázuriz,-33.4452983131,-70.7629430877,
PJ554,PJ554,Av. Las Torres / Corona Sueca,-33.4492784995,-70.7313297047,
PJ885,PJ885,Ob. Rodríguez / Neptuno,-33.4540677579,-70.7228691126,
PJ884,PJ884,Parada 6 / (M) Neptuno,-33.4517254919,-70.7220573458,
PF399,PF399,Sagasca / Creta,-33.5860304077,-70.6013696183,
PB376,PB376,Ley 338 / Salomón Sack,-33.4144223715,-70.6781393884,
PF393,PF393,Av. México / Las Nieves Oriente,-33.5925068428,-70.5605929821,
PD35,PD35,Víctor D. Silva / Exequiel Fernández,-33.4932992891,-70.6017609817,
PF391,PF391,Nonato Coo / Las Nieves Oriente,-33.592980872,-70.5667048966,
PF390,PF390,T. San Francisco / Las Nieves Oriente,-33.5935979172,-70.5696414134,
PF397,PF397,Gabriela Oriente / Las Nieves Oriente,-33.5758007523,-70.559650191,
PF396,PF396,Valle Central / Las Nieves Oriente,-33.5776946436,-70.5591013874,
PD34,PD34,Carlos Casanueva / Exequiel Fernández,-33.4961882819,-70.6018315233,
PI21,PI21,Av. P. A. Cerda / Av. Lo Errázuriz,-33.5009762856,-70.71037421,
PD36,PD36,Escuela Agrícola / Exequiel Fernández,-33.4909049792,-70.6016670536,
PF457,PF457,L. Matte Larrain / Av. México,-33.5851011929,-70.5634844694,
PE1341,PE1341,Paseo Los Naranjos / San Francisco,-33.5197556129,-70.5554132111,
PB595,PB595,San Enrique / Av. Manuel A. Matta,-33.3617637853,-70.7438472493,
PG308,PG308,Santa Eufemia / Av. San Francisco,-33.5689487907,-70.6583814657,
PB594,PB594,Estero Venados / Av. Manuel A. Matta,-33.3621752507,-70.7417173484,
PG45,PG45,Parada 2 / Paradero 39 Gran Avenida,-33.5768300527,-70.6922945687,
PG44,PG44,Paradero 4 Gran Avenida,-33.5796831575,-70.6944169366,
PB591,PB591,Limarí / Lo Campino,-33.3710093478,-70.7142048357,
PI288,PI288,Avenida 5 / Av. Buzeta,-33.4812439787,-70.691159036,
PI289,PI289,Avenida 1 / Av. Buzeta,-33.47911704,-70.6871179593,
PI284,PI284,Los Yacimientos / Camino A Melipilla,-33.5218551547,-70.7459205896,
PI285,PI285,Pizarreño,-33.5202141562,-70.7428603937,
PI286,PI286,Av. Lo Espejo / Camino A Melipilla,-33.5185519555,-70.7397054681,
PI287,PI287,Bata,-33.514743378,-70.7324239599,
PI280,PI280,Goodyear (Maipú),-33.5290492183,-70.7591040903,
PI282,PI282,Av. Pajaritos / Camino A Melipilla,-33.526879264,-70.755429084,
PI283,PI283,Abastible - Copec,-33.5257495889,-70.7533857943,
PD963,PD963,Av. Macul / Los Olmos,-33.4796198962,-70.5992204189,
PH481,PH481,Gluck / Isabel Riquelme,-33.4843077179,-70.6247964237,
PH480,PH480,Av. Haydn / Isabel Riquelme,-33.4848312088,-70.6220653461,
PH483,PH483,Parada 6 / Muni. San Joaquín,-33.4776365222,-70.6414132492,
PH482,PH482,Enrique Soro / Isabel Riquelme,-33.4829166554,-70.627132841,
PH485,PH485,Paradero 1 Gran Avenida,-33.477590073,-70.6478685886,
PH484,PH484,Chiloé / Carlos Silva Vildósola,-33.4775938846,-70.6448463125,
PH487,PH487,San Ignacio / Av. Carlos Valdovinos,-33.4788067046,-70.6535426379,
PH486,PH486,Av. Carlos Valdovinos / Homero,-33.4792076006,-70.6493717338,
PH489,PH489,Quirihue / Pedro Subercaseaux,-33.4812420593,-70.675248424,
PH488,PH488,Orompello / Pedro Subercaseaux,-33.4792101146,-70.6751930527,
PG282,PG282,María / Av. Lo Ovalle,-33.5161979884,-70.6515735884,
PG931,PG931,Grevillea / Portales Oriente,-33.6144402221,-70.6967118544,
PG932,PG932,Almirante Riveros / Portales Oriente,-33.6118974852,-70.6951824156,
PG281,PG281,Angamos / Av. Lo Ovalle,-33.51558652,-70.65375277,
PG934,PG934,Industria / Eucaliptus,-33.6092620321,-70.7012212781,
PG935,PG935,Barros Arana / Eucaliptus,-33.6083903252,-70.7034773527,
PG936,PG936,Gabriela Mistral / Pedro S. De La Hoz,-33.5912255799,-70.6892581407,
PG285,PG285,San Francisco / Av. Lo Ovalle,-33.5175046831,-70.6448613678,
PG938,PG938,Santa Marta / Pedro S. De La Hoz,-33.587602123,-70.6869273388,
PG939,PG939,Diego De Sevilla / Santa Marta,-33.5883095931,-70.6850342438,
PG288,PG288,Mirador / Rivadavia,-33.5198812181,-70.6395654405,
PG289,PG289,Pasaje 2 / Av. Lo Ovalle,-33.51234646,-70.66591987,
PI142,PI142,Av. Las Torres / Av. Esquina Blanca,-33.510969252,-70.7355992195,
PI493,PI493,Asunción / Av. El Olimpo,-33.5000111932,-70.7749974431,
PI147,PI147,1ª Transversal / Av. 5 De Abril,-33.5103473237,-70.7526808731,
PI494,PI494,Blanco Encalada / Av. El Olimpo,-33.4978942645,-70.7747558521,
PA364,PA364,Parada 1 / Esmeralda - San Antonio,-33.4350370204,-70.648888409,
PI497,PI497,Kilimanjaro / Av. Argentina,-33.4989389932,-70.766858141,
PI496,PI496,De La Victoria / Blanco Encalada,-33.499479317,-70.769324361,
PC474,PC474,Amapolas / Av. Bilbao,-33.4352115739,-70.5886491811,
PF887,PF887,Domingo Tocornal / Santa Elena,-33.6028040881,-70.5743565119,
PF886,PF886,Juan S. Bach / Santa Elena,-33.6030343791,-70.5743945383,
PF885,PF885,La Melga / San Guillermo,-33.6264515477,-70.607330914,
PF884,PF884,Lluta / San Guillermo,-33.616729466,-70.6087209445,
PF883,PF883,El Tambillo / San Guillermo,-33.6267974718,-70.607366338,
PF882,PF882,Av. Ejército Lib. / Rafael Alberti,-33.6134422929,-70.5907262171,
PF881,PF881,Dalí / Rafael Alberti,-33.6131538578,-70.5884487259,
PF880,PF880,Cerro Providencia / Av. Paseo Pie Andino,-33.6023019822,-70.5558238423,
PF889,PF889,Est. Sierra Nevada / Sgto. Menadier,-33.6217371014,-70.6152044856,
PF888,PF888,Est. Cherquenco / Sgto. Menadier,-33.6220399349,-70.6169428243,
PC545,PC545,Imperial / Av. Colón,-33.4173160813,-70.5468866759,
PC544,PC544,Río Guadiana / Av. Colón,-33.4171315302,-70.5449285103,
PC547,PC547,Parada 4 / Rotonda Atenas,-33.4180218761,-70.5520906024,
PC546,PC546,Guérnica / Av. Colón,-33.4176630929,-70.5491498203,
PC541,PC541,Av. Paul Harris / La Quebrada,-33.4161467325,-70.5337364168,
PC540,PC540,H. De Magallanes / Martín De Zamora,-33.4154151541,-70.5598853434,
PC543,PC543,Visviri / Av. Colón,-33.4165732686,-70.5409427222,
PC542,PC542,Parada 2 / Parque Gandarillas,-33.4162148772,-70.5386251267,
PC549,PC549,H. De Magallanes / Av. Colón,-33.4170991345,-70.560117529,
PC548,PC548,Piacenza / Av. Colón,-33.4174917991,-70.5577999276,
PA719,PA719,San Pablo / Amunátegui,-33.4345831824,-70.6572722704,
PB1588,PB1588,Villa Franca / Aviador Acevedo,-33.3938480236,-70.6687730056,
PB1589,PB1589,Cauquenes / El Guanaco,-33.3786261931,-70.6578145451,
PB1586,PB1586,Av. Vivaceta / 14 De La Fama,-33.3998871175,-70.6725765416,
PB1587,PB1587,El Guanaco / Av. Dorsal,-33.3957993665,-70.6570888196,
PB1582,PB1582,Av. Sen. J. Guzmán / Caupolicán,-33.4020509177,-70.7020376622,
PB1580,PB1580,Palacio Riesco,-33.3932507475,-70.6232216857,
PB1581,PB1581,Palacio Riesco,-33.3933721465,-70.6232414672,
PG479,PG479,Parada 5 / Paradero 21 Santa Rosa,-33.5306314164,-70.6356238622,
PG478,PG478,Juan A. Ríos / El Parrón,-33.5303444164,-70.6378783351,
PI328,PI328,Flavio Josefo / Av. 4 Poniente,-33.5439436834,-70.7773237894,
PG742,PG742,J. J. Pérez / O'Higgins,-33.592862105,-70.6990341348,
PE868,PE868,Los Alerces / Av. Santa Raquel,-33.5303956878,-70.6030210326,
PE869,PE869,G. De Alderete / Av. Santa Raquel,-33.5287449883,-70.6029516932,
PE864,PE864,Colombia / Perpetua Freire,-33.5303047448,-70.5874635821,
PE867,PE867,Calle 1 / Punta Arenas,-33.5482282424,-70.6110551693,
PE861,PE861,Camilo Henríquez / Lircay,-33.5371750394,-70.6011465082,
PE862,PE862,Dr. Sótero Del Río / Lircay,-33.5390905103,-70.6012648635,
PE863,PE863,Parada 6 / (M) Los Quillayes,-33.5607581553,-70.5859277853,
PI549,PI549,Concón / Av. 5 De Abril,-33.4596164222,-70.6939637115,
PI548,PI548,Toro Mazotte / Arica,-33.4590129903,-70.6901607043,
PC134,PC134,Imperial / Av. Tomás Moro,-33.4131459798,-70.552232684,
PC135,PC135,Sierra Blanca / Av. Tomás Moro,-33.4119839223,-70.5521484543,
PC136,PC136,Parada 4 / Inacap (Apoquindo),-33.4087701751,-70.5516883615,
PC137,PC137,Torremolinos / Av. Apoquindo,-33.4082223922,-70.5486863657,
PI1398,PI1398,P. Metropolitano / Longitudinal,-33.4677680104,-70.7531203066,
PC131,PC131,Alonso De Camargo / Av. Tomás Moro,-33.42249772,-70.5533596342,
PC132,PC132,Nicosia / Av. Tomás Moro,-33.4210775301,-70.5531119318,
PC133,PC133,Monroe / Av. Tomás Moro,-33.4152771862,-70.5526391444,
PI1394,PI1394,La Coruña / Radal,-33.4525410202,-70.7020500027,
PI1395,PI1395,Av. Ecuador / Radal,-33.4541440107,-70.7018190379,
PI1396,PI1396,Manuel Rodriguez / Av. 5 De Abril,-33.5107660221,-70.7600830328,
PI1397,PI1397,Manuel Rodriguez / Av. 5 De Abril,-33.5105400278,-70.7595819618,
PI1390,PI1390,Parada 5 / (M) Ecuador,-33.4559390238,-70.7012970312,
PC139,PC139,Paraná / Av. Padre Hurtado,-33.4046603533,-70.5436728519,
PI1392,PI1392,La Coruña / Radal,-33.4522880111,-70.7023820049,
PI1393,PI1393,Buzo Sobenes / Radal,-33.4501070218,-70.7029430069,
PG472,PG472,María Vial / Uruguay,-33.5315749517,-70.6506918168,
PG475,PG475,Ismael Tocornal / El Parrón,-33.5291501071,-70.6455259534,
PB114,PB114,Santa Clara / Av. Del Valle,-33.3933328632,-70.6149319777,
PB117,PB117,Fco. Contreras / Av. Vespucio,-33.3923578147,-70.6278216483,
PE1338,PE1338,María Angélica / Av. Las Perdices,-33.5143708515,-70.5479208865,
PE1339,PE1339,Paseo Los Perales / Paseo Los Naranjos,-33.5177683876,-70.555208063,
PE1336,PE1336,San Francisco / Las Araucarias,-33.5199604409,-70.5524000004,
PE1337,PE1337,Sta Berta / Av. Las Perdices,-33.5161825942,-70.5470363991,
PE1334,PE1334,Av. Departamental / Froilán Roa,-33.5095784319,-70.6019835201,
PE1335,PE1335,Froilán Lagos / Froilán Roa,-33.5136219683,-70.6007889611,
PE1332,PE1332,Mirador Azul / Froilán Roa,-33.5118294789,-70.6012720548,
PE1333,PE1333,Froilán Lagos / Froilán Roa,-33.5139497278,-70.6005140052,
PE1330,PE1330,María Elena / Bahía Catalina,-33.563570737,-70.6102885034,
PE1331,PE1331,José M. Carrera / El Pelícano,-33.5500224859,-70.5758531412,
PC628,PC628,Camino Mirasol / Camino El Alba,-33.4010334588,-70.5291904277,
PH149,PH149,Parada 1 / Paradero 16 Santa Rosa,-33.51774596,-70.6367858457,
PI725,PI725,1ª Transversal / Rafael Riesco,-33.4962693571,-70.7510859588,
PA139,PA139,Parada 1 / Eyzaguirre - San Francisco,-33.4517605683,-70.6467987249,
PF22,PF22,Ángel Pimentel / Nonato Coo,-33.5887881043,-70.5673548113,
PF3,PF3,Parada 1 / Mall Plaza Tobalaba,-33.5691554124,-70.5547393846,
PJ54,PJ54,Santo Domingo / Av. Matucana,-33.4379430603,-70.6801650694,
PJ57,PJ57,Parada 2 / Santuario De Lourdes,-33.4388174144,-70.6863397329,
PJ56,PJ56,Inba,-33.4385851729,-70.6830495506,
PJ51,PJ51,Parada 3 / (M) Gruta De Lourdes,-33.4379265183,-70.6905836563,
PJ50,PJ50,Costanera Sur / Av. J. Walker Martínez,-33.4203596558,-70.6905005984,
PJ53,PJ53,Parada 1 / Matucana - San Pablo,-33.4359637372,-70.6810105349,
PJ52,PJ52,Parada 3 / Basílica De Lourdes,-33.4371226658,-70.6867875335,
PB624,PB624,Calle B / San Luis,-33.3649509915,-70.7494929969,
PJ59,PJ59,La Capilla / Huelén,-33.4138599607,-70.7425506729,
PJ58,PJ58,Parada 4 / (M) Gruta De Lourdes,-33.4391121223,-70.6907105645,
PH636,PH636,Toro Y Zambrano / Álvarez De Toledo,-33.4923164336,-70.6336648294,
PC1068,PC1068,Parada 2 / (M) Los Domínicos,-33.4082374215,-70.5450149971,
PC1069,PC1069,Cam. La Fragua / Av. José Alcalde Délano,-33.3545089615,-70.5282270479,
PH141,PH141,Parada 3 / Paradero 6 Santa Rosa,-33.4878064706,-70.6408538907,
PC1064,PC1064,Parada 1 / (M) Los Domínicos,-33.4071479375,-70.5446932256,
PC1065,PC1065,Parada 5 / (M) Manquehue,-33.4094543643,-70.5703098931,
PC1066,PC1066,Parada 4 / (M) Manquehue,-33.4095368637,-70.5695204814,
PC1067,PC1067,Parada 4 / (M) Los Domínicos,-33.4083873221,-70.5451370108,
PC1060,PC1060,J. E. De Balaguer / San Francisco De Asís,-33.3712444553,-70.5186831468,
PC1061,PC1061,Fleming / Av. Padre Hurtado,-33.4230709576,-70.5379520488,
PC1062,PC1062,Volcán Tupungato / Av. Tomás Moro,-33.4102359516,-70.5523799521,
PC1063,PC1063,Gran Vía / Sta. T. De Los Andes,-33.3663079859,-70.5446619553,
PC623,PC623,San Carlos De A. / Gral. Blanche,-33.4012965602,-70.509689564,
PH144,PH144,Parada 3 / Paradero 9 1/2 Santa Rosa,-33.4975311521,-70.639567347,
PF802,PF802,Manuel Rodriguez / Av. Ernesto Alvear,-33.6117409666,-70.5872070211,
PH145,PH145,Parada 3 / Paradero 11 Santa Rosa,-33.5022566844,-70.6390837882,
PH146,PH146,Parada 7 / Departamental - Santa Rosa,-33.506678293,-70.6387915667,
PI728,PI728,Ing. E. Domínguez / Camino La Farfana,-33.4916795716,-70.7668044987,
PG83,PG83,Nacimiento / Av. Pdte. J. Alessandri,-33.5768538598,-70.7125992279,
PG82,PG82,Central / Av. Pdte. J. Alessandri,-33.5816178669,-70.7132897054,
PG81,PG81,José Sucre / Av. Pdte. J. Alessandri,-33.5858022793,-70.7137395215,
PG80,PG80,Las Américas / Av. Colón,-33.5887259639,-70.7074477988,
PG703,PG703,Parada 1 / Estación Nos,-33.6373091313,-70.7076957941,
PG86,PG86,Los Pinos / Av. Pdte. J. Alessandri,-33.5701868095,-70.7118154635,
PG85,PG85,Camino Los Pinos / Av. Pdte. J. Alessandri,-33.5707314024,-70.7119069033,
PG84,PG84,Av. Lo Blanco / Av. Pdte. J. Alessandri,-33.5741992485,-70.7124358238,
PB559,PB559,Av. Lo Marcoleta / O'Higgins,-33.3575941309,-70.7292854069,
PB558,PB558,Doñihue / O'Higgins,-33.3558425327,-70.7293169546,
PG88,PG88,Las Acacias / Av. Pdte. J. Alessandri,-33.559392359,-70.7102382213,
PG709,PG709,Los Reales / Camino Los Morros,-33.6394942919,-70.6776083367,
PG708,PG708,Ensenada / Camino Los Morros,-33.6393823242,-70.6808852405,
PG1730,PG1730,Patricio Lynch / Tomás Yavar,-33.5494016596,-70.6570400104,
PG1731,PG1731,Puerta Sur / Av. Pdte. J. Alessandri,-33.5535540934,-70.7099326025,
PG1732,PG1732,Porto Alegre / Av. Lo Blanco,-33.5875939745,-70.6393900349,
PG1733,PG1733,Parada Colón,-33.5894125372,-70.7140314892,
PG1734,PG1734,Costanera / O'Higgins,-33.5902319485,-70.7104190182,
PG1735,PG1735,Ciudad De México / Patagonia,-33.5850559321,-70.6344480062,
PI369,PI369,La Galaxia / Av. Portales,-33.5197756116,-70.7946499864,
PD248,PD248,Aeródromo Tobalaba,-33.4508927854,-70.5466741616,
PD247,PD247,El Olmo / Av. Larraín,-33.4510670935,-70.5495064886,
PI366,PI366,2ª Transversal / Av. Vespucio,-33.49800321,-70.7440892492,
PD245,PD245,José Zapiola / Vicente Pérez Rosales,-33.4490239069,-70.551480082,
PI364,PI364,Lumen / Av. Vespucio,-33.502696842,-70.7380692661,
PD243,PD243,Simón Bolívar / Vicente Pérez Rosales,-33.4444982949,-70.5522860226,
PI362,PI362,San José / Av. Vespucio,-33.5063512598,-70.7268606027,
PI361,PI361,Camino A Melipilla / Av. Vespucio,-33.509991765,-70.7225140038,
PI360,PI360,Camino A Lonquén / Av. Vespucio,-33.5144042256,-70.7174277292,
PF226,PF226,San Guillermo / Av. Eyzaguirre,-33.6163105981,-70.6091004402,
PI320,PI320,Las Dunas / Judea,-33.5435702768,-70.764937113,
PF6,PF6,Gabriela Oriente / Av. Camilo Henríquez,-33.5743477024,-70.5542197888,
PG749,PG749,El Topacio / M. De Toro Y Zambrano,-33.6142734483,-70.7021804019,
PE335,PE335,Santa Cecilia / San Jorge,-33.5586304382,-70.5761185993,
PA26,PA26,Rosales / Dieciocho,-33.4506510253,-70.6572760285,
PA25,PA25,San Ignacio / Av. 10 De Julio,-33.4543679664,-70.6553399608,
PA24,PA24,Copiapó / Lord Cochrane,-33.4562629266,-70.6537620537,
PA23,PA23,Aconcagua / Lord Cochrane,-33.4588248018,-70.6534528568,
PA22,PA22,Santiago / Lord Cochrane,-33.4627620139,-70.6528890398,
PA21,PA21,Victoria / Lord Cochrane,-33.4653919935,-70.652530954,
PA20,PA20,Pedro Lagos / Lord Cochrane,-33.4681040175,-70.6522419814,
PA29,PA29,Tarapacá / Nataniel Cox,-33.4475361131,-70.6536100384,
PA28,PA28,Parada 7 / (M) La Moneda,-33.4457155621,-70.6568010042,
PE266,PE266,Padre Juan Meyer / La Serena,-33.5358687989,-70.62125316,
PE267,PE267,Tomé / La Serena,-33.5322904846,-70.6226842172,
PE264,PE264,Traiguén / Av. San Gregorio,-33.5376079559,-70.6187030308,
